,safegraph_place_id,location_name,region,postal_code,naics_code,raw_visit_counts,median_dwell,bucketed_dwell_times,latitude,longitude,state,stateFIPS,countyFIPS,countyName,CBGFIPS
487411,sg:3590b555817d4dcdb09d5d7cbfd0e320,Monadnock Food Co op,NH,3431,445110.0,43,18.0,"{""<5"":1,""5-20"":25,""21-60"":12,""61-240"":3,"">240"":2}",42.931998,-72.276256,NH,33.0,33005.0,Cheshire County,330059711002.0
488118,sg:4de3d5f1fcef4a039774092886b9279c,McOsker Kennels,NH,3031,453910.0,2,207.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":2,"">240"":0}",42.848264,-71.61576099999999,NH,33.0,33011.0,Hillsborough County,330110151003.0
488508,sg:5a9d2e369b124d97b8f68a87b32cbbaa,Brettl Hupfers Ski Club,NH,3812,712190.0,12,536.0,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":2,"">240"":9}",44.078111,-71.284059,NH,33.0,33003.0,Carroll County,330039551002.0
488601,sg:5e58ad965a9f44a48ebb75915c73869b,Bagel Mill,NH,3458,722515.0,9,8.0,"{""<5"":0,""5-20"":8,""21-60"":1,""61-240"":0,"">240"":0}",42.866397,-71.95489599999999,NH,33.0,33011.0,Hillsborough County,330110230003.0
489296,sg:7886c191a6474311874d5f1074bc9635,Strange Brew Tavern,NH,3101,722511.0,64,164.0,"{""<5"":1,""5-20"":7,""21-60"":11,""61-240"":21,"">240"":24}",42.990569,-71.465274,NH,33.0,33011.0,Hillsborough County,330112004002.0
489453,sg:7d79a88eda8c4a1e8b441994b1d11976,TD Bank,NH,3110,522110.0,14,6.5,"{""<5"":1,""5-20"":13,""21-60"":0,""61-240"":0,"">240"":0}",42.951536,-71.476962,NH,33.0,33011.0,Hillsborough County,330110029022.0
489507,sg:7f804bfa9e76426da1aa5fff9efe4d4c,American Canadian Genealogical Society,NH,3103,519120.0,81,71.0,"{""<5"":1,""5-20"":21,""21-60"":16,""61-240"":36,"">240"":7}",42.972763,-71.463622,NH,33.0,33011.0,Hillsborough County,330110024004.0
489596,sg:82c6d2753ec2453c9c3cc1f6282a79f4,Perry Family Dental Care,NH,3431,621210.0,3,13.0,"{""<5"":0,""5-20"":2,""21-60"":1,""61-240"":0,"">240"":0}",42.932903,-72.292106,NH,33.0,33005.0,Cheshire County,330059714021.0
489725,sg:87f25b8256ae43f8b6a000e2ae427a0f,Shaking Crab,NH,3102,722511.0,3,23.0,"{""<5"":0,""5-20"":1,""21-60"":2,""61-240"":0,"">240"":0}",42.995416,-71.508868,NH,33.0,33011.0,Hillsborough County,330110028002.0
489907,sg:8ea8b53cd9f3491cab9a188af0f02553,Acio's,NH,3858,722511.0,13,8.0,"{""<5"":1,""5-20"":7,""21-60"":0,""61-240"":3,"">240"":2}",42.869215999999994,-71.067756,NH,33.0,33015.0,Rockingham County,330151021002.0
489997,sg:92872609a0e04b58823c074ec2f21182,Dunkin',NH,3249,722515.0,7,5.0,"{""<5"":2,""5-20"":5,""21-60"":0,""61-240"":0,"">240"":0}",43.563202000000004,-71.44749,NH,33.0,33001.0,Belknap County,330019664011.0
490120,sg:972d6cf8e4694cbe8a02883c1f2671b8,Dennis Ciotti Racing Products,NH,3878,441310.0,1,1362.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":1}",43.239549,-70.888003,NH,33.0,33017.0,Strafford County,330170830022.0
490680,sg:ac53464485c54079adb0ff03e0b6bfe0,Dirt Cowboy Cafe,NH,3755,722511.0,4,8.0,"{""<5"":1,""5-20"":2,""21-60"":1,""61-240"":0,"">240"":0}",43.702090999999996,-72.289629,NH,33.0,33009.0,Grafton County,330099616021.0
490717,sg:ad907b964a404403ac074de499245887,Vital Ink Tattoo,NH,3825,812199.0,7,32.0,"{""<5"":0,""5-20"":3,""21-60"":2,""61-240"":0,"">240"":2}",43.24018,-70.988734,NH,33.0,33017.0,Strafford County,330170850004.0
490776,sg:b0032f9f1d7b407fade6966911589bb6,Castro's Back Room,NH,3110,453991.0,2,10.5,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":0,"">240"":0}",42.940348,-71.522777,NH,33.0,33011.0,Hillsborough County,330110029023.0
490832,sg:b1eb8db2a65b46c9b1a1e0993cd92d8a,Locksaw Construction,NH,3813,621610.0,1,9.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",43.991254,-71.039402,NH,33.0,33003.0,Carroll County,330039554005.0
490950,sg:b6c3233b8f184f528e54b7298a691496,Irving Oil,NH,3581,447110.0,74,9.0,"{""<5"":1,""5-20"":59,""21-60"":9,""61-240"":2,"">240"":3}",44.396637,-71.193423,NH,33.0,33007.0,Coos County,330079509004.0
491232,sg:c188745d28724d24854170e3de8d4bea,Theracare Physical Therapists,NH,3110,621340.0,1,7.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",42.961172999999995,-71.477801,NH,33.0,33011.0,Hillsborough County,330110029022.0
491388,sg:c756d914bf4d466a966b820ea9a27798,Sherwin-Williams,NH,3818,444120.0,6,5.5,"{""<5"":0,""5-20"":5,""21-60"":1,""61-240"":0,"">240"":0}",43.985894,-71.112589,NH,33.0,33003.0,Carroll County,330039553004.0
491882,sg:d917aebccab443f592a408a07a9db237,Shear Artistry Hair Salon,NH,3106,812112.0,3,20.0,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":1,"">240"":0}",43.027347999999996,-71.402377,NH,33.0,33013.0,Merrimack County,330130442003.0
492600,sg:f310dc877a6d470bbc7ad208aa03e3ab,United States Postal Service (USPS),NH,3289,491110.0,11,77.0,"{""<5"":0,""5-20"":3,""21-60"":2,""61-240"":3,"">240"":3}",43.500161,-71.516504,NH,33.0,33001.0,Belknap County,330019655983.0
492840,sg:fc5df448cb53473c83f7f49fdf4acbac,Happy Cow Ice Cream Shop,NH,3246,722515.0,19,144.0,"{""<5"":0,""5-20"":1,""21-60"":2,""61-240"":10,"">240"":6}",43.53613,-71.46311999999999,NH,33.0,33001.0,Belknap County,330019662002.0
492945,sg:00037f98d1024bd0af7abb270c35227e,Kama Fitness,NH,3101,713940.0,9,44.0,"{""<5"":0,""5-20"":3,""21-60"":4,""61-240"":1,"">240"":1}",42.983875,-71.46709200000001,NH,33.0,33011.0,Hillsborough County,330112004002.0
493294,sg:0c1f41bbbd564fc19153ed1f11ac0c53,The Waterhouse,NH,3458,722511.0,2,34.5,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":0,"">240"":0}",42.875946,-71.950299,NH,33.0,33011.0,Hillsborough County,330110230003.0
493426,sg:1082a9ddb8d74d25bc3f8f5892305ed1,Barre Soul,NH,3801,713940.0,24,22.5,"{""<5"":0,""5-20"":12,""21-60"":3,""61-240"":5,"">240"":4}",43.075072,-70.75823199999999,NH,33.0,33015.0,Rockingham County,330150691001.0
493945,sg:21cc7122ccfa4bbaae75a35de563a35b,Derry Convenience,NH,3038,447110.0,61,30.0,"{""<5"":2,""5-20"":18,""21-60"":21,""61-240"":17,"">240"":3}",42.876022,-71.299807,NH,33.0,33015.0,Rockingham County,330150036011.0
493946,sg:21d3e6e78ce1413d8528041250a06108,Claremont Muni Airport,NH,3743,488119.0,33,161.0,"{""<5"":1,""5-20"":6,""21-60"":3,""61-240"":15,"">240"":8}",43.371357,-72.367616,NH,33.0,33019.0,Sullivan County,330199758002.0
494312,sg:2e432bdd491545c9bb98d0067077d8e6,Play All Day,NH,3842,812910.0,5,40.0,"{""<5"":0,""5-20"":0,""21-60"":3,""61-240"":1,"">240"":1}",42.946247,-70.832162,NH,33.0,33015.0,Rockingham County,330150650011.0
494639,sg:396deccb2c4b495dbccdbfc8b4a2c15a,Alberto's Italian Restaurant,NH,3442,722511.0,6,20.0,"{""<5"":0,""5-20"":3,""21-60"":1,""61-240"":2,"">240"":0}",43.006186,-71.925422,NH,33.0,33011.0,Hillsborough County,330110215003.0
494664,sg:3a548497e8e84a03b06dd4bb3a053a8a,Granite State Tire & Battery,NH,3104,441310.0,25,194.0,"{""<5"":1,""5-20"":4,""21-60"":5,""61-240"":5,"">240"":10}",42.987253,-71.42479200000001,NH,33.0,33011.0,Hillsborough County,330110011002.0
495084,sg:48585d07c23e482cb7bffa5e894fa9e8,My Coffee House,NH,3246,722515.0,10,21.0,"{""<5"":1,""5-20"":4,""21-60"":3,""61-240"":2,"">240"":0}",43.524256,-71.470241,NH,33.0,33001.0,Belknap County,330019660002.0
495096,sg:48a62ebb69a34c9bad004cf1ad195ddb,Southwest Park,NH,3062,712190.0,114,27.5,"{""<5"":2,""5-20"":45,""21-60"":25,""61-240"":31,"">240"":11}",42.711791,-71.522421,NH,33.0,33011.0,Hillsborough County,330110114012.0
495434,sg:53e56b0ed02c4350a7c74abc44cfc4aa,Taco Bell,NH,3743,722513.0,65,11.0,"{""<5"":2,""5-20"":47,""21-60"":12,""61-240"":3,"">240"":1}",43.368066999999996,-72.32482399999999,NH,33.0,33019.0,Sullivan County,330199759023.0
495574,sg:58c3185998fd45318f24f6f72e3eac57,Devriendt Farm,NH,3045,811411.0,14,13.5,"{""<5"":0,""5-20"":9,""21-60"":5,""61-240"":0,"">240"":0}",43.013845,-71.578091,NH,33.0,33011.0,Hillsborough County,330110027011.0
495910,sg:64880e8d4e4c4ca297c28d60ce830169,Capitol City Motors,NH,3301,441120.0,14,6.5,"{""<5"":2,""5-20"":9,""21-60"":1,""61-240"":1,"">240"":1}",43.190374,-71.50846800000001,NH,33.0,33013.0,Merrimack County,330130441001.0
496232,sg:6fe75dde94974335ab0e341d34727d65,Casa Java Cafe,NH,3038,722511.0,6,44.5,"{""<5"":1,""5-20"":1,""21-60"":1,""61-240"":3,"">240"":0}",42.880301,-71.32299599999999,NH,33.0,33015.0,Rockingham County,330150035002.0
496254,sg:70b03760206c471da6005c480f00a3ba,PKsurroundings,NH,3833,442299.0,2,9.5,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":0,"">240"":0}",42.980783,-70.94504599999999,NH,33.0,33015.0,Rockingham County,330151062004.0
496351,sg:73d4e41a048d4983bcc05f52906331a9,Maplefields,NH,3561,447110.0,15,6.0,"{""<5"":2,""5-20"":12,""21-60"":0,""61-240"":1,"">240"":0}",44.308587,-71.796193,NH,33.0,33009.0,Grafton County,330099601003.0
496749,sg:82745e34e07940c2acc9aecd838559d1,Harris' Mini Mart,NH,3442,447110.0,1,5.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",42.99418,-71.927779,NH,33.0,33011.0,Hillsborough County,330110215003.0
496825,sg:85d6e49a29244124b79dadfd355b4cea,Seventh Day Adventist Church Study,NH,3570,813110.0,10,15.5,"{""<5"":0,""5-20"":5,""21-60"":2,""61-240"":1,"">240"":2}",44.467917,-71.18780100000001,NH,33.0,33007.0,Coos County,330079508002.0
496985,sg:8bf9bef6e7864974a6f23a897839e4f2,Packard Marine Service,NH,3254,441222.0,6,79.5,"{""<5"":0,""5-20"":1,""21-60"":2,""61-240"":3,"">240"":0}",43.717316,-71.453233,NH,33.0,33003.0,Carroll County,330039563003.0
497321,sg:972f5386b51a4f12b6629739a2a947a3,Idlekope George Phys,NH,3451,621111.0,2,42.5,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":1,"">240"":0}",42.786312,-72.488359,NH,33.0,33005.0,Cheshire County,330059716002.0
497865,sg:ab2ed46fa9024dc7999633af8cdf2246,Tuscan Market,NH,3079,722511.0,39,10.0,"{""<5"":3,""5-20"":29,""21-60"":1,""61-240"":5,"">240"":1}",42.783667,-71.232126,NH,33.0,33015.0,Rockingham County,330151003011.0
497949,sg:ae00e17fb6134fad9ffc31b8300da89a,Luca's Mediterranean Cafe,NH,3431,722511.0,13,126.0,"{""<5"":0,""5-20"":5,""21-60"":1,""61-240"":2,"">240"":5}",42.934207,-72.27771,NH,33.0,33005.0,Cheshire County,330059711003.0
497990,sg:af2de28993b24ce6abc6f9c3c986a7c3,WRX Auto Sales,NH,3103,,20,70.0,"{""<5"":0,""5-20"":4,""21-60"":6,""61-240"":3,"">240"":7}",42.977129999999995,-71.45505,NH,33.0,33011.0,Hillsborough County,330110019001.0
498007,sg:af91205926164ece9e48a7431cf52606,Ims Detailing,NH,3103,811192.0,20,266.5,"{""<5"":0,""5-20"":0,""21-60"":2,""61-240"":8,"">240"":10}",42.934458,-71.425149,NH,33.0,33011.0,Hillsborough County,330110026001.0
498744,sg:c9c7614344ae4b4db324e928dfd1eed4,Auburn Village School,NH,3032,611110.0,1,13.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",43.007496,-71.347123,NH,33.0,33015.0,Rockingham County,330150040002.0
498953,sg:d23c9d7e26ab45cda6c185826185bcb9,Turner Glass,NH,3054,444120.0,5,7.0,"{""<5"":1,""5-20"":2,""21-60"":2,""61-240"":0,"">240"":0}",42.867139,-71.49374399999999,NH,33.0,33011.0,Hillsborough County,330110141002.0
499377,sg:e276386ee82f458d9447d1d3d49fba96,Granfanallys,NH,3079,722511.0,9,8.0,"{""<5"":1,""5-20"":7,""21-60"":1,""61-240"":0,"">240"":0}",42.804697999999995,-71.243748,NH,33.0,33015.0,Rockingham County,330151002001.0
499381,sg:e2bb62f8dc384d52a32eb93e837223bf,South Londonderry Elementary School,NH,3053,611110.0,14,13.5,"{""<5"":0,""5-20"":9,""21-60"":2,""61-240"":0,"">240"":3}",42.837891,-71.349498,NH,33.0,33015.0,Rockingham County,330150039012.0
499436,sg:e4f1630df79b4083a21ed69e55efc838,Harmony Learning Center,NH,3110,611110.0,3,41.0,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":1,"">240"":0}",42.956355,-71.504348,NH,33.0,33011.0,Hillsborough County,330110029012.0
499717,sg:ee9ae95ab82b4c5ca75c393325d0a051,Calvary Independent Baptist Church of Plymouth,NH,3264,813110.0,2,66.5,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":1,"">240"":0}",43.763194,-71.750383,NH,33.0,33009.0,Grafton County,330099610004.0
499792,sg:f1534bf2ebb24cbc81a6a8e3be455489,J & L Automotive Associates,NH,3060,811111.0,3,112.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":2,"">240"":1}",42.763925,-71.452575,NH,33.0,33011.0,Hillsborough County,330110106001.0
499911,sg:f5d290de05e74ff4b73e1c5517832688,Sunset Heights School,NH,3060,611110.0,10,29.0,"{""<5"":0,""5-20"":3,""21-60"":6,""61-240"":1,"">240"":0}",42.734734,-71.444037,NH,33.0,33011.0,Hillsborough County,330110110001.0
500061,sg:fb512f04280a46a989b2934cc6a376f8,Kitchen Cravings Gilford,NH,3249,722511.0,1,30.0,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":0,"">240"":0}",43.568659000000004,-71.422915,NH,33.0,33001.0,Belknap County,330019664011.0
500189,sg:005921d5657c4f3a98efc5f8b9e57988,BP,NH,3874,447110.0,16,9.5,"{""<5"":1,""5-20"":12,""21-60"":2,""61-240"":1,"">240"":0}",42.892028,-70.872962,NH,33.0,33015.0,Rockingham County,330150630012.0
500298,sg:0405814920ea40d9856a9ef4d500e140,PETER'S NISSAN OF NASHUA,NH,3063,441110.0,31,39.0,"{""<5"":2,""5-20"":10,""21-60"":5,""61-240"":6,"">240"":8}",42.779340999999995,-71.499422,NH,33.0,33011.0,Hillsborough County,330110102001.0
500358,sg:05e73db58e2343a9baf32330d0b3551f,McDonald's,NH,3253,722513.0,140,8.0,"{""<5"":13,""5-20"":105,""21-60"":11,""61-240"":4,"">240"":7}",43.645226,-71.500734,NH,33.0,33001.0,Belknap County,330019653002.0
500491,sg:0b46cc43a6374c3aad4fff2b9327ab6b,Shoppes At Bedford Mall,NH,3110,531120.0,492,11.0,"{""<5"":15,""5-20"":320,""21-60"":96,""61-240"":40,"">240"":21}",42.957735,-71.47698100000001,NH,33.0,33011.0,Hillsborough County,330110029022.0
501127,sg:1fd50b3104fd4d1fa80755772b903dba,Bethel Church of God,NH,3878,813110.0,6,140.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":5,"">240"":1}",43.263717,-70.862746,NH,33.0,33017.0,Strafford County,330170830016.0
501706,sg:347b823f89bf47babaf71b031cff1c5b,Hopkinton High School,NH,3229,611110.0,8,17.5,"{""<5"":0,""5-20"":5,""21-60"":3,""61-240"":0,"">240"":0}",43.230486,-71.71895400000001,NH,33.0,33013.0,Merrimack County,330130390002.0
502009,sg:3ebed63cea5f49fa995a68964d5861b2,Nashua Convenience,NH,3062,447110.0,46,8.5,"{""<5"":1,""5-20"":35,""21-60"":8,""61-240"":2,"">240"":0}",42.741203999999996,-71.495102,NH,33.0,33011.0,Hillsborough County,330110114021.0
502064,sg:40f21f0f071547d1a671a24343e7a088,White Mountain Montessori School,NH,3245,611110.0,2,32.0,"{""<5"":0,""5-20"":0,""21-60"":2,""61-240"":0,"">240"":0}",43.762794,-71.660763,NH,33.0,33009.0,Grafton County,330099611004.0
502386,sg:4c241ecf7d8b4f4c91874db1e801c124,Skovic Construction,NH,3820,444130.0,3,5.0,"{""<5"":1,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":1}",43.196804,-70.891917,NH,33.0,33017.0,Strafford County,330170816003.0
502422,sg:4da11c37fbf44a908403ea1962608223,Headlines Boutique,NH,3867,453991.0,12,6.0,"{""<5"":2,""5-20"":9,""21-60"":0,""61-240"":1,"">240"":0}",43.285358,-70.97882299999999,NH,33.0,33017.0,Strafford County,330170844004.0
503151,sg:66a8ae2bb5d843abb7b5ef006c7bd727,Chichester Car Care,NH,3258,811111.0,5,82.0,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":3,"">240"":0}",43.246633,-71.411041,NH,33.0,33013.0,Merrimack County,330130330002.0
503264,sg:6a21b666f19c4204bacc6aeb24667473,Philip Mark Salon,NH,3104,812112.0,7,20.0,"{""<5"":0,""5-20"":4,""21-60"":0,""61-240"":2,"">240"":1}",43.000355,-71.461648,NH,33.0,33011.0,Hillsborough County,330110006001.0
503337,sg:6d068fb8d437494ea57e18ed614dde6b,Huse Park,NH,3748,712190.0,84,7.0,"{""<5"":1,""5-20"":71,""21-60"":7,""61-240"":4,"">240"":1}",43.644027,-72.14284,NH,33.0,33009.0,Grafton County,330099615001.0
503444,sg:707409669cf442ea8b0bbc48282d8cc8,Myers Chiropractic Clinic,NH,3833,621310.0,17,50.0,"{""<5"":0,""5-20"":3,""21-60"":7,""61-240"":5,"">240"":2}",42.97715,-70.91605200000001,NH,33.0,33015.0,Rockingham County,330151064002.0
503593,sg:7516863167a54ce89be10e82e112d42f,BeFree Community Church,NH,3825,813110.0,5,141.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":4,"">240"":0}",43.227940999999994,-71.052491,NH,33.0,33017.0,Strafford County,330170850001.0
503667,sg:77bd5436697b45188e52041ebee6ffa1,You're Fired,NH,3301,451130.0,14,24.0,"{""<5"":0,""5-20"":7,""21-60"":4,""61-240"":0,"">240"":3}",43.215454,-71.51061800000001,NH,33.0,33013.0,Merrimack County,330130329003.0
504438,sg:939aa241cb194b338c7be55f59ca3d49,Hampstead Family Dental P C,NH,3841,621210.0,2,27.0,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":0,"">240"":0}",42.86222,-71.173967,NH,33.0,33015.0,Rockingham County,330151041021.0
504751,sg:9e8ac1ba6e754710a79fe76ba56b294d,Keenan Daniel P DDS PA,NH,3801,621210.0,2,101.5,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":1,"">240"":0}",43.057534999999994,-70.769279,NH,33.0,33015.0,Rockingham County,330150697002.0
505148,sg:ad05fbd8650244068fbf43539bf818c7,Sporting & Hunting Depot,NH,3603,451110.0,3,6.0,"{""<5"":0,""5-20"":3,""21-60"":0,""61-240"":0,"">240"":0}",43.260801,-72.41615300000001,NH,33.0,33019.0,Sullivan County,330199757003.0
505191,sg:adf90afa6e9243e388aa10fa9d260b8b,Ellis Harrison Park,NH,3431,712190.0,16,88.0,"{""<5"":0,""5-20"":4,""21-60"":2,""61-240"":6,"">240"":4}",42.947375,-72.270341,NH,33.0,33005.0,Cheshire County,330059711005.0
505217,sg:aef0c556409d4c44a5b862740e1ed845,Bank of New Hampshire,NH,3249,522110.0,10,9.5,"{""<5"":1,""5-20"":9,""21-60"":0,""61-240"":0,"">240"":0}",43.562543,-71.441897,NH,33.0,33001.0,Belknap County,330019664021.0
505383,sg:b544edd50a14409d933986589400a211,Energy North Propane,NH,3301,447110.0,17,335.0,"{""<5"":0,""5-20"":2,""21-60"":2,""61-240"":3,"">240"":10}",43.209437,-71.487634,NH,33.0,33013.0,Merrimack County,330130441003.0
505711,sg:c0baa05ec0c94f328860631dabf98cc5,Richards Elementary School,NH,3773,611110.0,32,72.5,"{""<5"":0,""5-20"":7,""21-60"":6,""61-240"":10,"">240"":9}",43.365992,-72.17151899999999,NH,33.0,33019.0,Sullivan County,330199754003.0
506156,sg:d0ff82a7cf2a408489e3d0717091ae29,Leon's Auto Center,NH,3431,441120.0,5,9.0,"{""<5"":0,""5-20"":4,""21-60"":1,""61-240"":0,"">240"":0}",42.917747999999996,-72.27363199999999,NH,33.0,33005.0,Cheshire County,330059714013.0
507116,sg:f727c17b435841319afc23cd8f5aaccf,Children's Dentistry Of The Lakes Region,NH,3249,621210.0,19,60.0,"{""<5"":1,""5-20"":1,""21-60"":8,""61-240"":2,"">240"":7}",43.528577,-71.44754499999999,NH,33.0,33001.0,Belknap County,330019664024.0
507176,sg:f9dba31dd2024d1aa6e84f021120cd3a,Amidon Jewelers,NH,3784,448310.0,7,19.0,"{""<5"":0,""5-20"":4,""21-60"":2,""61-240"":0,"">240"":1}",43.633781,-72.316546,NH,33.0,33009.0,Grafton County,330099617005.0
507396,sg:0168c41c15464fd8ad3778279245b690,Contoocook RailRoad Museum,NH,3229,712190.0,12,5.5,"{""<5"":1,""5-20"":10,""21-60"":1,""61-240"":0,"">240"":0}",43.222747,-71.713177,NH,33.0,33013.0,Merrimack County,330130390002.0
507556,sg:070bf5f95043453299c71cc7895fd8be,Baron's Major Brands,NH,3864,442110.0,2,35.0,"{""<5"":0,""5-20"":0,""21-60"":2,""61-240"":0,"">240"":0}",43.67781,-71.084767,NH,33.0,33003.0,Carroll County,330039559001.0
507891,sg:126a8093ee9b447396e6a9fb41d45578,Studio for Fine Art,NH,3064,453920.0,12,123.0,"{""<5"":0,""5-20"":4,""21-60"":1,""61-240"":4,"">240"":3}",42.772304999999996,-71.464974,NH,33.0,33011.0,Hillsborough County,330110104001.0
507936,sg:140130ed970d4799941c09b0ea7ad0ba,Alphagraphics,NH,3103,323117.0,2,245.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":1}",42.944856,-71.43176899999999,NH,33.0,33011.0,Hillsborough County,330119801011.0
507943,sg:142fd694a4b842c98985684cf6b7f002,Robbins Auto Parts,NH,3833,441310.0,6,10.0,"{""<5"":0,""5-20"":5,""21-60"":0,""61-240"":0,"">240"":1}",42.986045000000004,-70.93715300000001,NH,33.0,33015.0,Rockingham County,330151064001.0
507957,sg:14a3f0bbd18e4f1ead86dd04bc54c8ea,Rent A Wreck,NH,3766,532111.0,2,9.0,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":0,"">240"":0}",43.655437,-72.250943,NH,33.0,33009.0,Grafton County,330099617006.0
508339,sg:20cf56a8e38549e29c253f5a59a6c3e5,Seacoast Learning Collaborative,NH,3848,624410.0,2,19.0,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":0,"">240"":0}",42.881474,-71.081549,NH,33.0,33015.0,Rockingham County,330151051002.0
508625,sg:2a53b72e15a34c23b65fa6e23b18c40a,JD Foods,NH,3244,445110.0,15,16.0,"{""<5"":0,""5-20"":9,""21-60"":2,""61-240"":0,"">240"":4}",43.110335,-71.90852,NH,33.0,33011.0,Hillsborough County,330110255002.0
508737,sg:2e15de252e1b47da90b6f5b4de6dcf71,Dollar General,NH,3851,452319.0,41,9.0,"{""<5"":4,""5-20"":26,""21-60"":9,""61-240"":2,"">240"":0}",43.416292999999996,-70.986756,NH,33.0,33017.0,Strafford County,330170880003.0
508823,sg:30f8d54c6c274897afbb2b9d1035502e,Cohen Bookkeeping and Tax Services,NH,3862,541213.0,1,415.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":1}",42.964652,-70.83333,NH,33.0,33015.0,Rockingham County,330150660003.0
508833,sg:3166d478b9c44a698758c13f6816028a,Steve DeMasco's Shaolin Studios,NH,3801,713940.0,15,73.0,"{""<5"":0,""5-20"":2,""21-60"":3,""61-240"":9,"">240"":1}",43.071251000000004,-70.770891,NH,33.0,33015.0,Rockingham County,330150692001.0
508969,sg:35d540b7ae37422abaa05a39a7657ab9,YogaBalance,NH,3104,713940.0,58,13.5,"{""<5"":4,""5-20"":34,""21-60"":12,""61-240"":7,"">240"":1}",43.009190000000004,-71.455439,NH,33.0,33011.0,Hillsborough County,330110007001.0
509031,sg:379e75c91b35444e9a0936422939eae8,JCPenney,NH,3431,452210.0,7,12.0,"{""<5"":1,""5-20"":4,""21-60"":2,""61-240"":0,"">240"":0}",42.934948999999996,-72.292889,NH,33.0,33005.0,Cheshire County,330059713001.0
509249,sg:3f186c99fdfe4303a8db7b567b0f7491,Eastern Antiques,NH,3038,453310.0,30,322.0,"{""<5"":0,""5-20"":2,""21-60"":3,""61-240"":8,"">240"":17}",42.880009,-71.331386,NH,33.0,33015.0,Rockingham County,330150034002.0
509365,sg:43433b2f5a3b44cdb284d39b2d969e56,Ocean Cycle & Sport,NH,3842,451110.0,3,10.0,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":0,"">240"":1}",42.916087,-70.80734100000001,NH,33.0,33015.0,Rockingham County,330150650071.0
509446,sg:4634e1ddf9614d1e9d7bfeca62f8796a,McIntyre Ski Area,NH,3104,713920.0,33,88.0,"{""<5"":0,""5-20"":13,""21-60"":3,""61-240"":7,"">240"":10}",43.005455,-71.439991,NH,33.0,33011.0,Hillsborough County,330110009012.0
509571,sg:4ac93d638b3f436fb4ca2abed2084846,Dollar Tree,NH,3055,452319.0,118,20.0,"{""<5"":4,""5-20"":61,""21-60"":51,""61-240"":2,"">240"":0}",42.822225,-71.62123100000001,NH,33.0,33011.0,Hillsborough County,330110162015.0
509627,sg:4ccc67ee677c4e3e92e9e5d0e8d619de,Kokee Flowers,NH,3079,453110.0,19,7.0,"{""<5"":1,""5-20"":13,""21-60"":3,""61-240"":2,"">240"":0}",42.748701000000004,-71.20266099999999,NH,33.0,33015.0,Rockingham County,330151004001.0
509656,sg:4db10ca52a0b443fbda3a64d71ef3f4d,Thorne Sagendorph Art Gallery,NH,3435,453920.0,7,16.0,"{""<5"":0,""5-20"":4,""21-60"":3,""61-240"":0,"">240"":0}",42.925537,-72.280273,NH,33.0,33005.0,Cheshire County,330059714012.0
509931,sg:584aebddf9ec4ffa9cd2b95ba8e7d361,Subway,NH,3809,722513.0,7,6.0,"{""<5"":0,""5-20"":4,""21-60"":1,""61-240"":2,"">240"":0}",43.45341,-71.219045,NH,33.0,33001.0,Belknap County,330019665001.0
509970,sg:59fbfe8eb5cd4105be482389768b7797,Mental Health Associates,NH,3110,621330.0,17,47.0,"{""<5"":0,""5-20"":5,""21-60"":4,""61-240"":3,"">240"":5}",42.941646999999996,-71.521518,NH,33.0,33011.0,Hillsborough County,330110029023.0
510285,sg:65109d49809847399dac1786207a6d02,Palmer Gas & Oil,NH,3811,447110.0,23,44.0,"{""<5"":2,""5-20"":8,""21-60"":4,""61-240"":6,"">240"":3}",42.850966,-71.198193,NH,33.0,33015.0,Rockingham County,330151031003.0
