,safegraph_place_id,location_name,region,postal_code,naics_code,raw_visit_counts,median_dwell,bucketed_dwell_times,latitude,longitude,state,stateFIPS,countyFIPS,countyName,CBGFIPS
2537992,sg:32121b7f19b44530bf6ab93a623d1583,Candy 4 Pennies,RI,2907,445292.0,26,9.5,"{""<5"":2,""5-20"":17,""21-60"":5,""61-240"":1,"">240"":1}",41.805009000000005,-71.42511,RI,44.0,44007.0,Providence County,440070003003.0
2538034,sg:338f5be89ac14ab1840798e19b1cfc17,Doggone Good Pet Grooming,RI,2816,453910.0,1,12.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",41.713778000000005,-71.57181700000001,RI,44.0,44003.0,Kent County,440030206013.0
2538106,sg:361233e5c29a4c5fa476d62710f1e93e,Rocky Brook Orchard,RI,2842,445230.0,6,1006.0,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":0,"">240"":4}",41.524784999999994,-71.247291,RI,44.0,44005.0,Newport County,440050401022.0
2538246,sg:3b25fee067a14e629cb2b213c8fe3761,Bella Mente counseling,RI,2895,621330.0,4,49.5,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":2,"">240"":0}",41.997147,-71.516653,RI,44.0,44007.0,Providence County,440070178003.0
2539093,sg:58477d6a7dcf40d7835b325e215580c2,Hair 4 U,RI,2895,812112.0,7,8.0,"{""<5"":0,""5-20"":5,""21-60"":0,""61-240"":1,"">240"":1}",41.990504,-71.52700899999999,RI,44.0,44007.0,Providence County,440070175002.0
2539566,sg:69fe735214e8400993d4b9ff1d0b88e1,James R D Oldham School,RI,2915,611110.0,3,22.0,"{""<5"":0,""5-20"":1,""21-60"":2,""61-240"":0,"">240"":0}",41.773070000000004,-71.343936,RI,44.0,44007.0,Providence County,440070107011.0
2539812,sg:7361ead011364c9ab17e12067199dfb8,Bin 312,RI,2903,445310.0,3,5.0,"{""<5"":0,""5-20"":3,""21-60"":0,""61-240"":0,"">240"":0}",41.82201,-71.404377,RI,44.0,44007.0,Providence County,440070037002.0
2540064,sg:7c825b74d7dd499991450ba91d17291b,Providence Fire Department Engine Company 9 Ladder Company 8,RI,2906,922160.0,8,332.5,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":3,"">240"":4}",41.822792,-71.398362,RI,44.0,44007.0,Providence County,440070036011.0
2540900,sg:987cef4db939406a809ece1939d4e617,Holy Trinity Church Rectory,RI,2863,813110.0,3,64.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":2,"">240"":0}",41.889521,-71.40146800000001,RI,44.0,44007.0,Providence County,440070111001.0
2540906,sg:98ac88f7859d480490101acca10fc1c5,Puppy Palace,RI,2920,453910.0,8,21.5,"{""<5"":0,""5-20"":3,""21-60"":3,""61-240"":1,"">240"":1}",41.794247999999996,-71.47955999999999,RI,44.0,44007.0,Providence County,440070148001.0
2541211,sg:a49f3001b15e411bb14e652d336bcd01,George's Automotive Repair,RI,2816,811111.0,12,545.5,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":3,"">240"":7}",41.693742,-71.57229699999999,RI,44.0,44003.0,Kent County,440030206021.0
2541237,sg:a5cadd3d20664c1081bfcb206bb29168,Auto Body Express,RI,2886,811121.0,5,180.0,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":3,"">240"":1}",41.702184,-71.45195799999999,RI,44.0,44003.0,Kent County,440030220002.0
2541616,sg:b41b1ac47940414b90d68af9588c0ddd,Nursing Moms Etc At Women & Infants Hospital,RI,2903,621610.0,23,14.0,"{""<5"":1,""5-20"":13,""21-60"":5,""61-240"":3,"">240"":1}",41.810383,-71.406948,RI,44.0,44007.0,Providence County,440070006001.0
2542055,sg:c3dd79527f5d4189af9026a0b69ef250,Open Mri of New England,RI,2886,621511.0,5,12.0,"{""<5"":0,""5-20"":3,""21-60"":1,""61-240"":1,"">240"":0}",41.698240999999996,-71.473176,RI,44.0,44003.0,Kent County,440030222011.0
2542306,sg:cd1be7107a3947b8a0c0cb2580c606f1,Renaissance Gymnastics Academy,RI,2914,713940.0,31,94.0,"{""<5"":0,""5-20"":5,""21-60"":9,""61-240"":12,"">240"":5}",41.811505,-71.34869599999999,RI,44.0,44007.0,Providence County,440070103003.0
2542836,sg:e1048f81eb794ae0b862887ea4c19ad8,Childers Henry E Vetnarn,RI,2905,541940.0,7,193.0,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":4,"">240"":1}",41.774481,-71.38998000000001,RI,44.0,44007.0,Providence County,440070134002.0
2543507,sg:f9944e8babe9491a9add5cf8a2f118d5,Jendza Early Learning Center,RI,2920,624410.0,7,123.0,"{""<5"":1,""5-20"":0,""21-60"":1,""61-240"":4,"">240"":1}",41.796746,-71.479499,RI,44.0,44007.0,Providence County,440070147006.0
2543537,sg:fabd038ac251462482259f7ff90c805d,Alfred Lima Sr El School,RI,2907,611110.0,29,23.0,"{""<5"":0,""5-20"":12,""21-60"":8,""61-240"":5,"">240"":4}",41.803813,-71.429148,RI,44.0,44007.0,Providence County,440070003005.0
2543821,sg:05412043c32f46669a0c0e70446426be,Pacific Sunwear,RI,2917,448140.0,7,18.0,"{""<5"":0,""5-20"":5,""21-60"":2,""61-240"":0,"">240"":0}",41.874464,-71.51880600000001,RI,44.0,44007.0,Providence County,440070126012.0
2543850,sg:061bf2a7b9f846bd805a0fc8f12943eb,ASAP Windshield,RI,2818,423390.0,3,8.0,"{""<5"":0,""5-20"":3,""21-60"":0,""61-240"":0,"">240"":0}",41.664818,-71.447315,RI,44.0,44003.0,Kent County,440030220003.0
2544165,sg:12233d71df4646c2a8462951d21975ca,Greenville Inn,RI,2828,722511.0,10,28.0,"{""<5"":0,""5-20"":4,""21-60"":2,""61-240"":3,"">240"":1}",41.868126000000004,-71.555978,RI,44.0,44007.0,Providence County,440070127021.0
2544540,sg:1ed76d7e6c264837adb3cdd1a89b7a49,Domino's Pizza,RI,2917,722513.0,9,9.0,"{""<5"":0,""5-20"":6,""21-60"":0,""61-240"":2,"">240"":1}",41.870609,-71.522162,RI,44.0,44007.0,Providence County,440070126012.0
2544665,sg:232edb18d3964f3f86aa7c53158cb83b,Regal Nails Salon & Spa,RI,2904,812199.0,1,5.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",41.844876,-71.416731,RI,44.0,44007.0,Providence County,440070029004.0
2544778,sg:2744429fec624eb29fdd9b29716d422d,Pettis Boat Yard,RI,2888,441222.0,2,116.5,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":1,"">240"":0}",41.758992,-71.38763,RI,44.0,44003.0,Kent County,440030210022.0
2545477,sg:4118a91089564c2aaaaaedc04b0b79d9,Audubon Society of Rhode Island Nature Shop,RI,2917,712190.0,6,11.0,"{""<5"":0,""5-20"":5,""21-60"":1,""61-240"":0,"">240"":0}",41.868662,-71.53047600000001,RI,44.0,44007.0,Providence County,440070126012.0
2546431,sg:63248b26dab7418a827ac7e5730eda2f,Flowerthyme,RI,2879,453110.0,30,209.0,"{""<5"":0,""5-20"":6,""21-60"":3,""61-240"":7,"">240"":14}",41.44121,-71.49349699999999,RI,44.0,44009.0,Washington County,440090512022.0
2546638,sg:697e3c6b36ce4865adc21ffa8806cc34,Lem's of Warwick Window Cleaning,RI,2889,561740.0,19,69.0,"{""<5"":0,""5-20"":4,""21-60"":3,""61-240"":8,"">240"":4}",41.702787,-71.37019699999999,RI,44.0,44003.0,Kent County,440030215023.0
2546640,sg:6988c3c86c424157b7a7b1793ab3b6a5,Centreville Bank,RI,2882,522110.0,2,83.5,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":1,"">240"":0}",41.487021999999996,-71.436697,RI,44.0,44009.0,Washington County,440090515021.0
2546833,sg:70544ef3764d45ddac1a5496b3fa5056,Dollar Tree,RI,2916,452319.0,41,18.0,"{""<5"":1,""5-20"":24,""21-60"":13,""61-240"":2,"">240"":1}",41.859846999999995,-71.350551,RI,44.0,44007.0,Providence County,440070170002.0
2547361,sg:83f17e65d6e345b6946623de4d920b03,The Providence Center,RI,2904,621111.0,5,12.0,"{""<5"":0,""5-20"":4,""21-60"":0,""61-240"":0,"">240"":1}",41.834348,-71.411123,RI,44.0,44007.0,Providence County,440070031005.0
2547664,sg:8f568d4daa3f41fa9fdb05de938005e5,Ray's Service Center,RI,2889,811111.0,9,121.0,"{""<5"":0,""5-20"":0,""21-60"":3,""61-240"":2,"">240"":4}",41.707531,-71.417074,RI,44.0,44003.0,Kent County,440030219021.0
2548059,sg:9e1f9f396952439da814e1f1eae96594,Don's Auto Electric,RI,2908,811111.0,3,45.0,"{""<5"":0,""5-20"":1,""21-60"":2,""61-240"":0,"">240"":0}",41.830094,-71.428531,RI,44.0,44007.0,Providence County,440070025002.0
2549058,sg:c284c4af6e604ca09574ad92994788e8,Providence Fire Department Engine Company 5,RI,2906,922160.0,15,42.0,"{""<5"":0,""5-20"":4,""21-60"":5,""61-240"":1,"">240"":5}",41.833284,-71.38660899999999,RI,44.0,44007.0,Providence County,440070035004.0
2550382,sg:f3442fbde4cd45769cb2719615428e65,K R Baseball Academy,RI,2861,713940.0,35,133.0,"{""<5"":0,""5-20"":7,""21-60"":0,""61-240"":16,"">240"":12}",41.884642,-71.36543,RI,44.0,44007.0,Providence County,440070159004.0
2550650,sg:fd551898e4654a8bae64e7e137d54e91,Hertz,RI,2886,532111.0,8,78.5,"{""<5"":0,""5-20"":1,""21-60"":2,""61-240"":4,"">240"":1}",41.727415,-71.440873,RI,44.0,44003.0,Kent County,440030211004.0
2551101,sg:0c9ad99d7a3f4a648afd7551bf5de31d,Golden Gas,RI,2889,447110.0,11,10.0,"{""<5"":1,""5-20"":9,""21-60"":1,""61-240"":0,"">240"":0}",41.725336999999996,-71.384218,RI,44.0,44003.0,Kent County,440030215011.0
2551143,sg:0e2d1a1c58c4411b991b5427ed858984,Aikido Providence Aikikai,RI,2860,713940.0,7,24.0,"{""<5"":0,""5-20"":3,""21-60"":1,""61-240"":1,"">240"":2}",41.859093,-71.398184,RI,44.0,44007.0,Providence County,440070164002.0
2551163,sg:0ecb8a5dda9743d2b139fa6c7e2c6500,Kay's Restaurant,RI,2895,722511.0,20,55.5,"{""<5"":0,""5-20"":7,""21-60"":5,""61-240"":3,"">240"":5}",42.003935999999996,-71.480694,RI,44.0,44007.0,Providence County,440070185001.0
2551495,sg:186b4000ea2648eb9992e04e9ba1457e,Wildflour Vegan Bakery and Cafe,RI,2860,722515.0,6,9.0,"{""<5"":1,""5-20"":4,""21-60"":0,""61-240"":1,"">240"":0}",41.858253999999995,-71.39125200000001,RI,44.0,44007.0,Providence County,440070165002.0
2552321,sg:34b911c12a9444328c52ad219e48b178,Northern Rhode Island Bible Church,RI,2864,813110.0,4,8.0,"{""<5"":0,""5-20"":3,""21-60"":0,""61-240"":1,"">240"":0}",41.948245,-71.40343399999999,RI,44.0,44007.0,Providence County,440070114012.0
2552390,sg:36e3675213454f58bd3f4c3fbbc9eb4f,Richie Buys Homes,RI,2860,522110.0,6,665.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":2,"">240"":3}",41.892486,-71.373097,RI,44.0,44007.0,Providence County,440070153001.0
2552705,sg:411b28233df6420087e2c232f10bc2b1,Sin,RI,2909,311811.0,7,27.0,"{""<5"":0,""5-20"":2,""21-60"":2,""61-240"":3,"">240"":0}",41.816588,-71.432856,RI,44.0,44007.0,Providence County,440070010001.0
2552761,sg:42d7e7e31059481498457acfb6443c31,Chelsea's Creamery,RI,2885,722515.0,6,7.5,"{""<5"":0,""5-20"":6,""21-60"":0,""61-240"":0,"">240"":0}",41.714851,-71.26762,RI,44.0,44001.0,Bristol County,440010306022.0
2552819,sg:456a1e3f33864a7e86869bcad6ffd62a,Barnes and Noble,RI,2917,451211.0,8,297.5,"{""<5"":0,""5-20"":2,""21-60"":1,""61-240"":0,"">240"":5}",41.874118,-71.516693,RI,44.0,44007.0,Providence County,440070126012.0
2552967,sg:498d2a555bc84589956d893d29f6462d,Cornerstone School,RI,2920,624410.0,2,152.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":1}",41.794571999999995,-71.458265,RI,44.0,44007.0,Providence County,440070147006.0
2553543,sg:5d4ca41725a24e58855027371948bdf4,Newman Y At Silver Spring School,RI,2914,624410.0,11,36.0,"{""<5"":1,""5-20"":2,""21-60"":5,""61-240"":0,"">240"":3}",41.797824,-71.369469,RI,44.0,44007.0,Providence County,440070105021.0
2553932,sg:6afae008358d41d49634f6b4a6d9e9a9,Specialized Orthopedic Physical Therapy,RI,2852,621340.0,1,7.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",41.592659000000005,-71.455908,RI,44.0,44009.0,Washington County,440090501021.0
2554346,sg:78b2128e3cc447e3984a3a2483c38666,Cady's Tavern,RI,2814,722511.0,7,72.0,"{""<5"":0,""5-20"":2,""21-60"":1,""61-240"":4,"">240"":0}",41.919358,-71.757136,RI,44.0,44007.0,Providence County,440070131012.0
2554485,sg:7e608f3f5d87456a834d92b4118b636a,Bank Rhode Island,RI,2914,522110.0,1,38.0,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":0,"">240"":0}",41.813334999999995,-71.370951,RI,44.0,44007.0,Providence County,440070104005.0
2554749,sg:886d0d568b604e40aecd0b5b3928a9b8,Sunoco,RI,2814,447110.0,39,5.0,"{""<5"":6,""5-20"":32,""21-60"":0,""61-240"":0,"">240"":1}",41.913529,-71.669326,RI,44.0,44007.0,Providence County,440070131022.0
2554909,sg:8e2e224adfc94116a2aa7d6430a3a369,KFC,RI,2907,722513.0,31,11.0,"{""<5"":1,""5-20"":21,""21-60"":6,""61-240"":2,"">240"":1}",41.812197,-71.421339,RI,44.0,44007.0,Providence County,440070007003.0
2555272,sg:9cf82d0d5ff247a1b9491414fd598f2d,Coffee Connection North Providence,RI,2904,722515.0,25,9.0,"{""<5"":2,""5-20"":19,""21-60"":4,""61-240"":0,"">240"":0}",41.862331,-71.455523,RI,44.0,44007.0,Providence County,440070119012.0
2556110,sg:bce66922b0384c3dbd56ebe95c61e6df,McDonald's,RI,2921,722513.0,140,9.0,"{""<5"":6,""5-20"":115,""21-60"":14,""61-240"":1,"">240"":4}",41.789053,-71.500201,RI,44.0,44007.0,Providence County,440070148002.0
2556130,sg:bda0546f4b504dc7942fbd3cce82d7e7,Barbara Hess Chiropractic Physician,RI,2914,621310.0,22,105.5,"{""<5"":0,""5-20"":3,""21-60"":2,""61-240"":9,"">240"":8}",41.808053,-71.35955799999999,RI,44.0,44007.0,Providence County,440070105013.0
2556240,sg:c204055e6d624e4aacfa872799aa04d2,Stillwater Christian Fellowship,RI,2831,813110.0,7,71.0,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":3,"">240"":2}",41.732766,-71.562387,RI,44.0,44007.0,Providence County,440070132013.0
2556308,sg:c4502c0e32424647ba9d38519966b3bf,The Church of Jesus Christ of Latter day Saints,RI,2910,813110.0,10,42.5,"{""<5"":1,""5-20"":3,""21-60"":2,""61-240"":1,"">240"":3}",41.766812,-71.435047,RI,44.0,44007.0,Providence County,440070138002.0
2556694,sg:d3216dbd0bd0405e9a79fa4d158f1b9b,Mr Z's Pipasa By The Lake,RI,2814,722511.0,5,21.0,"{""<5"":0,""5-20"":2,""21-60"":3,""61-240"":0,"">240"":0}",41.919823,-71.776687,RI,44.0,44007.0,Providence County,440070131012.0
2556712,sg:d39e28e2b9524969847c24b0b7c5e85a,R I State Council of Churches,RI,2905,813110.0,7,13.0,"{""<5"":1,""5-20"":3,""21-60"":1,""61-240"":1,"">240"":1}",41.792623999999996,-71.402055,RI,44.0,44007.0,Providence County,440070001014.0
2556717,sg:d3c2759c665c40b1acf3c1979fb96acf,Chianese Field,RI,2806,713940.0,5,35.0,"{""<5"":0,""5-20"":2,""21-60"":1,""61-240"":2,"">240"":0}",41.740596999999994,-71.31603,RI,44.0,44001.0,Bristol County,440010302002.0
2557246,sg:e83e2b34c7db4a5a926cdeaa29dd6893,Twenty Stories,RI,2860,451211.0,5,195.0,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":1,"">240"":2}",41.862731,-71.399486,RI,44.0,44007.0,Providence County,440070164003.0
2557816,sg:fdd9f8ce62664c35950159b1f038aba5,Trible's,RI,2903,442110.0,3,5.0,"{""<5"":0,""5-20"":3,""21-60"":0,""61-240"":0,"">240"":0}",41.82667,-71.427627,RI,44.0,44007.0,Providence County,440070025002.0
2557913,sg:017ddd4a21ae43cab5cbcd36fb852d26,Marriott Hotels,RI,2840,721110.0,23,33.0,"{""<5"":1,""5-20"":7,""21-60"":6,""61-240"":3,"">240"":6}",41.490158,-71.318492,RI,44.0,44005.0,Newport County,440050411003.0
2557992,sg:03f281d3718447a1a100b43846523d6b,Marchetti's Restaurant,RI,2920,722511.0,5,27.0,"{""<5"":0,""5-20"":1,""21-60"":4,""61-240"":0,"">240"":0}",41.783268,-71.46359100000001,RI,44.0,44007.0,Providence County,440070147004.0
2559634,sg:3a4fc2d434a44542a05b1f5f247c8f42,United States Postal Service (USPS),RI,2905,491110.0,1,5.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",41.791574,-71.40575799999999,RI,44.0,44007.0,Providence County,440070001021.0
2559919,sg:4460828755ac41e985e34fbba713ed56,Aikido Kokikai,RI,2860,713940.0,11,58.0,"{""<5"":0,""5-20"":1,""21-60"":5,""61-240"":5,"">240"":0}",41.878662,-71.386209,RI,44.0,44007.0,Providence County,440070152002.0
2559985,sg:46ab30601dad4945b9934362c233b747,Taco Bell,RI,2885,722513.0,4,274.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":4}",41.71479,-71.268293,RI,44.0,44001.0,Bristol County,440010306023.0
2560146,sg:4c9b48c9979f4eb0aad77cb3a1fd3639,Brix Restaurant,RI,2842,722511.0,1,5.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",41.529416,-71.27299000000001,RI,44.0,44005.0,Newport County,440050404001.0
2560626,sg:5e91b0d341f8440f9261ae47d42c35b6,St Timothy's Church,RI,2889,813110.0,24,78.5,"{""<5"":1,""5-20"":8,""21-60"":2,""61-240"":4,"">240"":9}",41.728283000000005,-71.40703,RI,44.0,44003.0,Kent County,440030214012.0
2561248,sg:747842dc79c74a71a1f967ff4cf6fcd0,Robert's Musical Instruments,RI,2893,451140.0,15,76.0,"{""<5"":0,""5-20"":5,""21-60"":0,""61-240"":7,"">240"":3}",41.675488,-71.501175,RI,44.0,44003.0,Kent County,440030201011.0
2561263,sg:74e8d59190e24d1b841bcfb8b6b373ee,GNC (General Nutrition Centers),RI,2895,446191.0,3,6.0,"{""<5"":0,""5-20"":2,""21-60"":1,""61-240"":0,"">240"":0}",42.015843,-71.472861,RI,44.0,44007.0,Providence County,440070184003.0
2562400,sg:a06c4ffb3e8740bfac380190676d78db,Providence Dumpster Rentals Center,RI,2905,562211.0,27,52.0,"{""<5"":1,""5-20"":9,""21-60"":4,""61-240"":5,"">240"":8}",41.802935,-71.405585,RI,44.0,44007.0,Providence County,440070006001.0
2562853,sg:b248f61a3e1840e1b22bf2044a873631,Fall River Pawn Brokers,RI,2840,453310.0,5,21.0,"{""<5"":0,""5-20"":2,""21-60"":1,""61-240"":0,"">240"":2}",41.498478000000006,-71.30739799999999,RI,44.0,44005.0,Newport County,440050406003.0
2563310,sg:c33ee767772343719763b3ade131a665,East Side Art Center,RI,2906,451140.0,10,5.0,"{""<5"":2,""5-20"":8,""21-60"":0,""61-240"":0,"">240"":0}",41.846984,-71.404206,RI,44.0,44007.0,Providence County,440070033003.0
2563418,sg:c730bf47f5f4448ba57e72020f0293a5,Marli's,RI,2818,453910.0,12,51.5,"{""<5"":1,""5-20"":2,""21-60"":3,""61-240"":4,"">240"":2}",41.65976,-71.45022800000001,RI,44.0,44003.0,Kent County,440030209011.0
2564525,sg:f058176a8ec440ec8bad996af4da4db2,Subway,RI,2828,722513.0,15,8.0,"{""<5"":0,""5-20"":14,""21-60"":0,""61-240"":1,"">240"":0}",41.871409,-71.528892,RI,44.0,44007.0,Providence County,440070126012.0
2564620,sg:f3cf4325ad2d4da19ccabd3b463fe078,Zelano Insurance Agency,RI,2911,524210.0,3,7.0,"{""<5"":0,""5-20"":3,""21-60"":0,""61-240"":0,"">240"":0}",41.851956,-71.465746,RI,44.0,44007.0,Providence County,440070120003.0
2565141,sg:06479a63fea343adae317e78f54cc2ef,Pawtucket Fire Department Station 4,RI,2861,922160.0,4,36.0,"{""<5"":0,""5-20"":0,""21-60"":3,""61-240"":0,"">240"":1}",41.88621,-71.367042,RI,44.0,44007.0,Providence County,440070156003.0
2565148,sg:069648532a37406fa4d5a427792fcf71,Courtesy Cleaners,RI,2852,812320.0,3,23.0,"{""<5"":0,""5-20"":1,""21-60"":2,""61-240"":0,"">240"":0}",41.572419000000004,-71.45768199999999,RI,44.0,44009.0,Washington County,440090503023.0
2565175,sg:07cc4dae6be8461e9d64c83200b89ed0,Frank & John From Italy,RI,2818,722511.0,4,5.5,"{""<5"":1,""5-20"":3,""21-60"":0,""61-240"":0,"">240"":0}",41.661331,-71.44967700000001,RI,44.0,44003.0,Kent County,440030209011.0
2565348,sg:0ecae8cabb5246e1877858befa109b10,Ocean State Job Lot,RI,2852,452319.0,93,15.0,"{""<5"":3,""5-20"":60,""21-60"":29,""61-240"":1,"">240"":0}",41.63263,-71.470334,RI,44.0,44009.0,Washington County,440090501035.0
2565432,sg:11e47d3b20ad4824a31264335b373444,Shell Oil,RI,2919,447110.0,30,7.0,"{""<5"":5,""5-20"":20,""21-60"":4,""61-240"":1,"">240"":0}",41.824705,-71.47112,RI,44.0,44007.0,Providence County,440070124011.0
2565615,sg:17ded9ac28944cdbbaf289508f15d405,Vets Bar,RI,2861,722511.0,10,145.0,"{""<5"":0,""5-20"":4,""21-60"":0,""61-240"":4,"">240"":2}",41.886633,-71.358977,RI,44.0,44007.0,Providence County,440070159001.0
2565749,sg:1c588a3c3e9e4166b9e5021a8cc13f23,It Starts Here Fitness,RI,2886,713940.0,108,13.0,"{""<5"":2,""5-20"":75,""21-60"":28,""61-240"":2,"">240"":1}",41.736619,-71.439785,RI,44.0,44003.0,Kent County,440030211004.0
2566942,sg:4336d1c39ce34a63b4aebf7fe597df2f,Stateline Wine & Spirits,RI,2861,445310.0,21,13.0,"{""<5"":1,""5-20"":11,""21-60"":5,""61-240"":4,"">240"":0}",41.889268,-71.34951,RI,44.0,44007.0,Providence County,440070157002.0
2567209,sg:4c5c657a60c149c88f459bcddd362363,Dens Auto Repair,RI,2917,811111.0,20,81.0,"{""<5"":1,""5-20"":6,""21-60"":1,""61-240"":6,"">240"":6}",41.888804,-71.487893,RI,44.0,44007.0,Providence County,440070126026.0
2567841,sg:635381b5c2b440a7a8f7711276c342ac,All Is Well Home care,RI,2888,623312.0,11,505.0,"{""<5"":0,""5-20"":4,""21-60"":0,""61-240"":0,"">240"":7}",41.758936,-71.406447,RI,44.0,44003.0,Kent County,440030210011.0
2568006,sg:69bd88f746aa45bb956446ae98934b1a,Casale Auto Sales,RI,2919,,6,371.5,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":2,"">240"":3}",41.833847,-71.557846,RI,44.0,44007.0,Providence County,440070122004.0
2568594,sg:7ee37752277e4a7db1f16f750967099a,St Gregory The Great Church,RI,2886,813110.0,8,10.5,"{""<5"":1,""5-20"":5,""21-60"":1,""61-240"":0,"">240"":1}",41.683186,-71.46800999999999,RI,44.0,44003.0,Kent County,440030222012.0
2569155,sg:929d86d708ce49308d79212ded36204c,David Ward DMD,RI,2895,621210.0,16,17.5,"{""<5"":1,""5-20"":8,""21-60"":4,""61-240"":3,"">240"":0}",41.993758,-71.525068,RI,44.0,44007.0,Providence County,440070175001.0
2569410,sg:9b62a72aefd44d54b82a936f716d2bdf,Winstead's Marina LLC,RI,2889,441222.0,18,393.5,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":4,"">240"":12}",41.692081,-71.38894300000001,RI,44.0,44003.0,Kent County,440030216001.0
2569770,sg:a784303b2ef24d25beb42bf8cd0d4cc2,Tony's Pizza Palace,RI,2917,722511.0,20,9.5,"{""<5"":1,""5-20"":11,""21-60"":0,""61-240"":3,"">240"":5}",41.897189000000004,-71.544552,RI,44.0,44007.0,Providence County,440070127011.0
2569817,sg:a9a41fdbb2be4943ab41a91ef278a350,Accurate Billing Solutions,RI,2893,621511.0,17,141.0,"{""<5"":0,""5-20"":6,""21-60"":1,""61-240"":2,"">240"":8}",41.712806,-71.502895,,,,,
2570021,sg:b0b29335bb9c4809a2cf6da2930d9482,Borealis Coffee Roasters,RI,2915,722515.0,17,21.0,"{""<5"":2,""5-20"":6,""21-60"":7,""61-240"":2,"">240"":0}",41.771325,-71.361846,RI,44.0,44007.0,Providence County,440070106002.0
2570028,sg:b103f45037ad482cbda4258529e7ed23,Envy Gymnastics,RI,2878,713940.0,9,1002.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":2,"">240"":6}",41.650139,-71.202102,RI,44.0,44005.0,Newport County,440050416022.0
2570069,sg:b2ae3632620e47178a611b8e67d5126c,Displays by Garo,RI,2865,451211.0,11,482.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":3,"">240"":8}",41.923737,-71.479628,RI,44.0,44007.0,Providence County,440070116004.0
2570156,sg:b69e895ddbb945688f871c85b6a9189a,William Hancur Ph D,RI,2886,621330.0,2,52.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":1,"">240"":0}",41.714681,-71.486212,RI,44.0,44003.0,Kent County,440030221003.0
2570485,sg:c3eb37f929d34c908b9dd3081dff5690,Bluewater Bar Grill,RI,2806,722511.0,26,62.5,"{""<5"":0,""5-20"":5,""21-60"":8,""61-240"":7,"">240"":6}",41.734838,-71.29208,RI,44.0,44001.0,Bristol County,440010303001.0
2570489,sg:c4086623b07a4bdf8ffc6e0b809e8013,Country Garden Grille,RI,2898,722515.0,9,14.0,"{""<5"":0,""5-20"":9,""21-60"":0,""61-240"":0,"">240"":0}",41.513611,-71.697074,RI,44.0,44009.0,Washington County,440090506002.0
2570723,sg:cd8a76e67dc54056ab537a28dce1b5a4,Medical Cannabis Consultants,RI,2852,621111.0,3,238.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":2,"">240"":1}",41.572496,-71.48455600000001,RI,44.0,44009.0,Washington County,440090503013.0
2570843,sg:d1f37f398f6d463bb8a355f2b31155c9,Perform Better,RI,2921,451110.0,6,505.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":5}",41.784964,-71.513849,RI,44.0,44007.0,Providence County,440070146002.0
2570907,sg:d486fb9edd8b4236be7c9c9dec9d35ce,Memorial Park,RI,2919,712190.0,59,149.0,"{""<5"":1,""5-20"":9,""21-60"":10,""61-240"":12,"">240"":27}",41.828245,-71.505188,RI,44.0,44007.0,Providence County,440070124014.0
2571605,sg:ee188e5fce484ce0abb236a59712b802,Luciano's Maintenance & Labor,RI,2908,561740.0,3,5.0,"{""<5"":1,""5-20"":2,""21-60"":0,""61-240"":0,"">240"":0}",41.838853,-71.445088,RI,44.0,44007.0,Providence County,440070021012.0
2572212,sg:051594dc49304caea7eae138a9e7c4ad,Tortilleria El Quetzal,RI,2909,445110.0,43,9.0,"{""<5"":1,""5-20"":37,""21-60"":2,""61-240"":1,"">240"":2}",41.818764,-71.458888,RI,44.0,44007.0,Providence County,440070018002.0
2572310,sg:08389532965e440fabcb920937105823,Del's,RI,2852,722515.0,10,6.5,"{""<5"":1,""5-20"":9,""21-60"":0,""61-240"":0,"">240"":0}",41.620126,-71.458612,RI,44.0,44009.0,Washington County,440090501034.0
